OBJECTID,ED_ID,ED_ENGLISH,ED_GAEILGE,COUNTY,CONTAE,PROVINCE,CENTROID_X,CENTROID_Y,GUID_,CSOED_3409,OSIED_3441,CSOED_3409_LABEL,Shape__Area,Shape__Length
2519,47133,DRINAGH, ,CORK,Corcaigh,Munster,521597.795126433,545809.025890361,2AE196291EFD13A3E055000000000001,18296,47133,Drinagh,0.002309833935399,0.280561111874863
2520,217019,BALLYLUSKY,Baile Locha Loiscthe,TIPPERARY,Tiobraid Árann,Munster,591682.902471274,687352.095168977,2AE19629199813A3E055000000000001,22007,217019,Ballylusky,0.003087870085286,0.438335103981711
2521,67207,TIAQUIN, ,GALWAY,Gaillimh,Connacht,555550.896722653,734831.498915746,2AE19629233213A3E055000000000001,27133,67207,Tiaquin,0.003016142537584,0.379676946728067
2522,217167,TUBBRID,Tiobraid,TIPPERARY,Tiobraid Árann,Munster,601900.430147408,620993.920779651,2AE196291C2D13A3E055000000000001,23129,217167,Tubbrid,0.004219593706676,0.45399146246433
2523,47251,MEALAGH, ,CORK,Corcaigh,Munster,507411.462913012,552815.23678237,2AE1962921BB13A3E055000000000001,18042,47251,Mealagh,0.003776192755974,0.354634119058176
2524,268074,GRANGE D, ,DUBLIN,Baile Átha Cliath,Leinster,721870.481987988,738990.654900421,2AE196291D8213A3E055000000000001,02062,268074,Grange D,8.8744751767e-05,0.044923587278283
2525,47026,BALLYFOYLE, ,CORK,Corcaigh,Munster,575491.751811361,553272.467340871,2AE196291F3813A3E055000000000001,18180,47026,Ballyfoyle,0.001745703059817,0.25786214632173
2526,127134,TEMPLEGLENTAN,Teampall an Ghleanntáin,LIMERICK,Luimneach,Munster,519331.885382072,628235.692143278,2AE1962917C913A3E055000000000001,21106,127134,Templeglentan,0.003864732578982,0.33962711879234
2527,67033,BEAGH, ,GALWAY,Gaillimh,Connacht,542361.910253865,697271.718800727,2AE19629209913A3E055000000000001,27084,67033,Beagh,0.004800587142617,0.435415811209019
2528,67055,CLAREGALWAY,Baile Chláir,GALWAY,Gaillimh,Connacht,535153.562037013,733945.284306889,2AE1962920E213A3E055000000000001,27048,67055,Baile Chláir,0.003678742761504,0.492375667379485
2529,37137,RATHBORNEY, ,CLARE,An Clár,Munster,520910.067084062,704044.543067543,2AE196291FF613A3E055000000000001,16016,37137,Rathborney,0.003924417356345,0.357354244709487
2530,47179,KANTURK, ,CORK,Corcaigh,Munster,536457.987123527,604293.251833152,2AE19629211E13A3E055000000000001,18162,47179,Kanturk,0.002750669240467,0.324280793846035
2531,107093,TIMAHOE, ,LAOIS,Laois,Leinster,652677.938861991,689889.515280119,2AE19629170213A3E055000000000001,08027,107093,Timahoe,0.003444308110637,0.395075056591482
2532,268136,RATHMINES WEST E, ,DUBLIN,Baile Átha Cliath,Leinster,714779.775307705,730728.137131793,2AE196291DE813A3E055000000000001,02142,268136,Rathmines West E,6.1005792348e-05,0.035270037152189
2533,47244,MAGOURNEY, ,CORK,Corcaigh,Munster,546441.157423663,574758.43910189,2AE19629218713A3E055000000000001,18214,47244,Magourney,0.002803178679203,0.349400977363207
2534,217025,BALLYSHEEHAN,Baile Uí Shíocháin,TIPPERARY,Tiobraid Árann,Munster,612181.434198069,646575.17844552,2AE196291C0413A3E055000000000001,23095,217025,Ballysheehan,0.003713125426395,0.387089204262559
2535,97026,CLOGHARINKA,Cloch Fhrainc,KILKENNY,Cill Chainnigh,Leinster,656683.866969377,667183.068151621,2AE1962923C613A3E055000000000001,07028,97026,Clogharinka,0.001982593261269,0.235127864739154
2536,217164,TIPPERARY EAST URBAN,Tiobraid Árann Thoir (Uirbeach),TIPPERARY,Tiobraid Árann,Munster,589463.075946844,635940.508442444,2AE196291C2213A3E055000000000001,23087,217164,Tipperary East Urban,0.000203173124045,0.061009359347542
2537,68002,BALLYBRIT, ,GALWAY,Gaillimh,Connacht,533296.148314864,727683.393167916,2AE19629235B13A3E055000000000001,26002,68002,Baile an Bhriotaihg,0.000332619933563,0.084061368580585
2538,47042,BANTRY URBAN, ,CORK,Corcaigh,Munster,499960.292711934,548301.775008807,2AE196291F7413A3E055000000000001,18034,47042,Bantry Urban,0.001298194937823,0.225080399121936
2539,128003,ABBEY C,An Mhainistir C,LIMERICK,Luimneach,Munster,558341.295980547,657282.772357232,2AE1962917CE13A3E055000000000001,20003,128003,Abbey C,1.6577104117e-05,0.024047335048388
2540,47001,ABBEYMAHON, ,CORK,Corcaigh,Munster,546607.199472058,540559.915565132,2AE19629203D13A3E055000000000001,18054,47001,Abbeymahon,0.002450524668022,0.291210970697379
2541,57089,INCH ISLAND, ,DONEGAL,Dún na nGall,Ulster,632374.405140862,924300.252887968,2AE19629209E13A3E055000000000001,33084,57089,Inch Island,0.001955879286423,0.229350206861834
2542,117060,LISGILLOCK, ,LEITRIM,Liatroim,Connacht,614631.132144023,804375.390361259,2AE19629174513A3E055000000000001,28073,117060,Lisgillock,0.001951955449296,0.322463499745286
2543,77139,MOUNT EAGLE, ,KERRY,Ciarraí,Munster,510786.298899436,612029.628582584,2AE19629227D13A3E055000000000001,19160,77139,Mount Eagle,0.004825088354111,0.36657521134023
2544,17001,AGHA, ,CARLOW,Ceatharlach,Leinster,673699.294591843,665556.866683587,2AE19629183613A3E055000000000001,01011,17001,Agha,0.001638067325859,0.235820844583461
2545,67176,MOUNT BELLEW, ,GALWAY,Gaillimh,Connacht,563803.867193994,747856.431098736,2AE1962923AA13A3E055000000000001,27146,67176,Mount Bellew,0.005928026536831,0.558980744149159
2546,267065,DONABATE, ,DUBLIN,Baile Átha Cliath,Leinster,723470.989596214,749804.093838629,2AE196291D3813A3E055000000000001,04019,267065,Donabate,0.003304448430296,0.50995121150737
2547,37107,KNOCKNABOLEY, ,CLARE,An Clár,Munster,511999.471422102,672474.721494429,2AE19629201C13A3E055000000000001,16095,37107,Knocknaboley,0.004335154677652,0.430707464979547
2548,77051,CLOONTUBBRID, ,KERRY,Ciarraí,Munster,502575.670946664,637257.65697217,2AE19629239613A3E055000000000001,19103,77051,Cloontubbrid,0.00166901915503,0.206670433370677
2549,257043,IMAEL NORTH, ,WICKLOW,Cill Mhantáin,Leinster,698681.648980233,694947.086887632,2AE196291E5313A3E055000000000001,15019,257043,Imael North,0.006522781592801,0.422383544190356
2550,47072,CARRIGALINE, ,CORK,Corcaigh,Munster,574255.041143959,563791.716814335,2AE196291F4913A3E055000000000001,18082,47072,Carrigaline,0.003333048793406,0.573034197990135
2551,127101,KNOCKADERRY,Cnoc an Doire,LIMERICK,Luimneach,Munster,532721.055028417,634684.880895327,2AE1962917BC13A3E055000000000001,21096,127101,Knockaderry,0.001986829477486,0.23833165323431
2552,137004,ARDAGH EAST, ,LONGFORD,An Longfort,Leinster,623043.325180766,768680.586909344,2AE19629180713A3E055000000000001,09038,137004,Ardagh East,0.004125355009889,0.420879617549009
2553,57057,DUNFANAGHY,Dún Fionnachaidh,DONEGAL,Dún na nGall,Ulster,600257.00473422,936928.81979698,2AE1962920E513A3E055000000000001,33034,57057,Dún Fionnachaidh,0.005568711840853,0.64968106692394
2554,267084,FIRHOUSE VILLAGE, ,DUBLIN,Baile Átha Cliath,Leinster,710760.430333333,726529.233064043,2AE196291D6013A3E055000000000001,03014,267084,Firhouse Village,0.000327233556026,0.090858788801506
2555,127129,ROOSKAGH,Rúscach,LIMERICK,Luimneach,Munster,521890.84632907,635873.390294504,2AE1962917D913A3E055000000000001,21105,127129,Rooskagh,0.002751790261507,0.292688015927144
2556,87067,MONASTEREVIN, ,KILDARE,Cill Dara,Leinster,663916.459808229,709630.903783483,2AE19629224C13A3E055000000000001,06027,87067,Monasterevin,0.003676498516555,0.396406957936134
2557,87076,OUGHTERARD, ,KILDARE,Cill Dara,Leinster,695852.438784693,725054.484098903,2AE19629226B13A3E055000000000001,06082,87076,Oughterard,0.002143071395238,0.332956151396843
2558,157107,KNAPPAGH, ,MAYO,Maigh Eo,Connacht,498840.85418119,779426.815099431,2AE19629197B13A3E055000000000001,29146,157107,Knappagh,0.003504463313931,0.396407715348548
2559,67103,GRAIGABBEY, ,GALWAY,Gaillimh,Connacht,554237.377807272,730984.523963974,2AE19629234713A3E055000000000001,27112,67103,Graigabbey,0.001723721775355,0.254028275463782
2560,47314,TULLYLEASE, ,CORK,Corcaigh,Munster,536876.212159492,617865.530848711,2AE19629211D13A3E055000000000001,18176,47314,Tullylease,0.003177319384209,0.316488857358064
2561,197072,KILGLASS SOUTH, ,ROSCOMMON,Ros Comáin,Connacht,600296.575119473,782981.01985779,2AE196291A2513A3E055000000000001,30095,197072,Kilglass South,0.003377215167612,0.303023835677081
2562,27091,TULLYVIN WEST, ,CAVAN,An Cabhán,Ulster,656661.479917138,808586.502671424,2AE196291CAF13A3E055000000000001,32079,27091,Tullyvin West,0.002347197121205,0.315124159484794
2563,77034,BROSNA, ,KERRY,Ciarraí,Munster,510897.97164527,620116.836976609,2AE19629234213A3E055000000000001,19140,77034,Brosna,0.003112732882783,0.431578133865894
2564,187037,EGLISH,An Eaglais,OFFALY,Uíbh Fhailí,Leinster,607432.492202402,709563.040044553,2AE196291A9113A3E055000000000001,12014,187037,Eglish,0.002624620213851,0.364436629966516
2565,47066,CANDROMA,Ceann Droma,CORK,Corcaigh,Munster,523492.50409933,571786.449890182,2AE196291F3A13A3E055000000000001,18200,47066,Ceann Droma,0.002061868944323,0.289893192014897
2566,48037,GURRANEBRAHER C, ,CORK,Corcaigh,Munster,566855.215933142,572436.003819397,2AE19629218113A3E055000000000001,17036,48037,Gurranebraher C,1.7318315179e-05,0.022699748988189
2567,47271,MONKSTOWN URBAN, ,CORK,Corcaigh,Munster,576496.245780203,567741.276807011,2AE19629212213A3E055000000000001,18099,47271,Monkstown Urban,0.000628272432992,0.159726672024457
2568,197109,TULSK, ,ROSCOMMON,Ros Comáin,Connacht,585939.135671138,780988.673445272,2AE1962919F713A3E055000000000001,30112,197109,Tulsk,0.002579148500655,0.33743329560405
2569,137020,CORBOY, ,LONGFORD,An Longfort,Leinster,619575.745029781,773655.625771796,2AE1962918DD13A3E055000000000001,09046,137020,Corboy,0.002836048571853,0.378440066500832
2570,197056,DYSART, ,ROSCOMMON,Ros Comáin,Connacht,586102.202813607,742890.977988467,2AE1962919E813A3E055000000000001,30014,197056,Dysart,0.003224470764224,0.370582787956552
2571,127012,AUGHINISH,Eachinis,LIMERICK,Luimneach,Munster,528717.684687553,653356.038873214,2AE19629175113A3E055000000000001,21109,127012,Aughinish,0.003536492444935,0.262733211645407
2572,27063,KINGSCOURT, ,CAVAN,An Cabhán,Ulster,677891.321146684,796343.727057218,2AE196291D3613A3E055000000000001,32008,27063,Kingscourt,0.002684438174023,0.331665126755286
2573,87030,DONORE, ,KILDARE,Cill Dara,Leinster,683974.719575611,723505.553263839,2AE1962922AF13A3E055000000000001,06063,87030,Donore,0.002712556696153,0.360204309588268
2574,27025,CAVAN URBAN, ,CAVAN,An Cabhán,Ulster,641860.037754375,804855.04448014,2AE196291DAA13A3E055000000000001,32001,27025,Cavan Urban,0.000276337345725,0.074039462287095
2575,268028,BOTANIC B, ,DUBLIN,Baile Átha Cliath,Leinster,715588.725970308,736715.373058279,2AE196291D2613A3E055000000000001,02028,268028,Botanic B,6.7009265033e-05,0.038529135561127
2576,17037,OLDLEIGHLIN, ,CARLOW,Ceatharlach,Leinster,665246.94830051,665128.342985696,2AE1962918B713A3E055000000000001,01037,17037,Oldleighlin,0.002575715901984,0.26031393381999
2577,247113,TINTERN, ,WEXFORD,Loch Garman,Leinster,680491.729978812,613058.013403985,2AE196291E3013A3E055000000000001,14089,247113,Tintern,0.00487486219868,0.451404128840192
2578,67030,BALLYNAKILL, ,GALWAY,Gaillimh,Connacht,572390.713400772,765622.010682106,2AE19629208D13A3E055000000000001,27068,67030,Ballynakill,0.004053464776782,0.378049633376085
2579,167039,CEANANNAS MÓR RURAL, ,MEATH,An Mhí,Leinster,674136.834182906,775785.192022933,2AE1962918BE13A3E055000000000001,11026,167039,Ceannanus Mór (Kells) Rural,0.002751681159067,0.352913355564667
2580,87041,GRANEY, ,KILDARE,Cill Dara,Leinster,681197.949187348,684455.757530721,2AE1962921FD13A3E055000000000001,06017,87041,Graney,0.003554617113995,0.396155228722838
2581,107015,BALLYROAN, ,LAOIS,Laois,Leinster,646836.006729719,689319.289333981,2AE1962916AF13A3E055000000000001,08004,107015,Ballyroan,0.002985064819987,0.285215717815259
2582,167029,DUNBOYNE, ,MEATH,An Mhí,Leinster,700761.888190072,742748.200663353,2AE19629188313A3E055000000000001,11009,167029,Dunboyne,0.007731442215281,0.490502865262641
2583,237088,RAHUGH, ,WESTMEATH,An Iarmhí,Leinster,639635.576713219,733262.81355523,2AE196291B5A13A3E055000000000001,13097,237088,Rahugh,0.002536116927434,0.362124572124162
2584,247073,KILLURIN, ,WEXFORD,Loch Garman,Leinster,694898.983193896,626723.830703632,2AE196291E7113A3E055000000000001,14110,247073,Killurin,0.00185920983457,0.250278664523939
2585,137054,RATHCLINE, ,LONGFORD,An Longfort,Leinster,601275.015308852,766139.372647839,2AE19629194313A3E055000000000001,09055,137054,Rathcline,0.005387004963207,0.402130031788006
2586,177032,DAWSONGROVE,Garrán an Dásanaigh,MONAGHAN,Muineachán,Ulster,660949.475736427,818203.573653326,2AE196291AD913A3E055000000000001,34039,177032,Dawsongrove,0.003446291790394,0.400728750776678
2587,27037,DERRYLAHAN, ,CAVAN,An Cabhán,Ulster,605220.034175206,829293.748658593,2AE196291E1113A3E055000000000001,32081,27037,Derrylahan,0.002646943112519,0.326435680973484
2588,27071,MILLTOWN, ,CAVAN,An Cabhán,Ulster,633719.062436984,811387.63622661,2AE196291D9313A3E055000000000001,32072,27071,Milltown,0.002916182058121,0.343153256312955
2589,77140,MOYNSHA, ,KERRY,Ciarraí,Munster,507932.73891377,626528.727462426,2AE19629227E13A3E055000000000001,19120,77140,Moynsha,0.002663238859736,0.270040541727755
2590,197001,AGHAFIN, ,ROSCOMMON,Ros Comáin,Connacht,594398.752261974,812919.823111729,2AE196291A8613A3E055000000000001,30024,197001,Aghafin,0.00243239092128,0.293864498002844
2591,187066,MOUNTHEATON,Baile Sceanach,OFFALY,Uíbh Fhailí,Leinster,606827.247866447,689437.55986108,2AE196291AF913A3E055000000000001,12054,187066,Mountheaton,0.003272216832391,0.33586518434211
2592,197093,OGULLA, ,ROSCOMMON,Ros Comáin,Connacht,581448.591846515,780538.091762607,2AE1962919BF13A3E055000000000001,30103,197093,Ogulla,0.00268495019234,0.391459784858285
2593,77085,GULLANE, ,KERRY,Ciarraí,Munster,489310.436355841,644799.074222234,2AE19629225013A3E055000000000001,19107,77085,Gullane,0.002050824944494,0.268343605014799
2594,247018,BALLYMITTY, ,WEXFORD,Loch Garman,Leinster,688372.898376134,616531.454060725,2AE196291E4113A3E055000000000001,14096,247018,Ballymitty,0.002305191817902,0.274855529909768
2595,167041,KENTSTOWN, ,MEATH,An Mhí,Leinster,697601.80779571,764940.535133147,2AE19629181113A3E055000000000001,11054,167041,Kentstown,0.004166830249213,0.408244043055856
2596,257036,ENNISKERRY, ,WICKLOW,Cill Mhantáin,Leinster,718815.868147766,717525.141874433,2AE196291E3213A3E055000000000001,15033,257036,Enniskerry,0.004371739224558,0.434776034090108
2597,217160,THOMASTOWN,Baile Thomáis,TIPPERARY,Tiobraid Árann,Munster,598679.883667545,635870.869274117,2AE196291C1713A3E055000000000001,23176,217160,Thomastown,0.002522142857343,0.29115831963139
2598,217115,KNIGH,An Cnaoi,TIPPERARY,Tiobraid Árann,Munster,585029.936495797,685277.337625179,2AE196291C2013A3E055000000000001,22044,217115,Knigh,0.003157063788875,0.337030410705169
2599,237038,DRUMRANEY, ,WESTMEATH,An Iarmhí,Leinster,617648.988024119,748195.147677547,2AE196291B8313A3E055000000000001,13021,237038,Drumraney,0.001757835278578,0.231174871927489
2600,77073,DUNQUIN,Dún Chaoin,KERRY,Ciarraí,Munster,429325.908711268,598605.10866548,2AE19629222F13A3E055000000000001,19034,77073,Dún Chaoin,0.002455045657927,0.681806544701826
2601,57126,PETTIGOE, ,DONEGAL,Dún na nGall,Ulster,609921.898237379,870925.279440911,2AE19629208A13A3E055000000000001,33024,57126,Pettigoe,0.00682646244102,0.462275409732428
2602,37144,SMITHSTOWN, ,CLARE,An Clár,Munster,514665.085608962,694531.425967151,2AE19629201413A3E055000000000001,16065,37144,Smithstown,0.001724768020008,0.232270104981303
2603,37086,KILLILAGH, ,CLARE,An Clár,Munster,507670.466969044,696337.2201657,2AE196291FC013A3E055000000000001,16058,37086,Killilagh,0.003292225050334,0.400379213021664
2604,157030,BALLYSAKEERY, ,MAYO,Maigh Eo,Connacht,522625.609367973,825637.731650834,2AE1962918F113A3E055000000000001,29012,157030,Ballysakeery,0.003805514664501,0.400188664150502
2605,207065,RATHMACURKEY, ,SLIGO,Sligeach,Connacht,536163.166292916,831358.019994432,2AE1962919B713A3E055000000000001,31028,207065,Rathmacurkey,0.004383688480884,0.355463314038318
2606,47114,COOMLOGANE, ,CORK,Corcaigh,Munster,525509.920163601,587692.664174644,2AE196291F5D13A3E055000000000001,18266,47114,Coomlogane,0.006360241213198,0.53579272128195
2607,217153,SHRONELL,Srónaill,TIPPERARY,Tiobraid Árann,Munster,581880.239511682,636594.802439795,2AE196291C0013A3E055000000000001,23173,217153,Shronell,0.002249166835025,0.308663548421144
2608,47102,CLONMULT, ,CORK,Corcaigh,Munster,592583.121660755,583891.492719803,2AE196291F2813A3E055000000000001,18251,47102,Clonmult,0.001765218048722,0.234954452932699
2609,167077,RATHMOLYON, ,MEATH,An Mhí,Leinster,677248.524812912,748704.444880759,2AE1962918C113A3E055000000000001,11089,167077,Rathmolyon,0.00533810478085,0.412200994379265
2610,217165,TIPPERARY RURAL,Tiobraid Árann (Tuath),TIPPERARY,Tiobraid Árann,Munster,588591.43190936,635052.742484307,2AE196291C2313A3E055000000000001,23177,217165,Tipperary Rural,0.004928433507198,0.513868633928205
2611,67049,CARROWNAGUR, ,GALWAY,Gaillimh,Connacht,554163.929117033,761143.232261986,2AE1962920CD13A3E055000000000001,27187,67049,Carrownagur,0.004040197209418,0.51893549675849
2612,57039,CONVOY, ,DONEGAL,Dún na nGall,Ulster,618736.753789213,901766.634806871,2AE1962920A813A3E055000000000001,33135,57039,Convoy,0.00598214557067,0.486692165825209
2613,97042,FREAGHANA,Fraochanna,KILKENNY,Cill Chainnigh,Leinster,668841.278826492,641105.330940302,2AE1962923E813A3E055000000000001,07072,97042,Freaghana,0.003023624048894,0.311900626038199
2614,47152,FERMOY URBAN, ,CORK,Corcaigh,Munster,581120.531712182,598718.6126297,2AE196291F3513A3E055000000000001,18003,47152,Fermoy Urban,0.000171487859094,0.082627935899703
2615,57003,ARAN,Árainn Mhór,DONEGAL,Dún na nGall,Ulster,566203.321324125,916051.407987741,2AE1962921C313A3E055000000000001,33040,57003,Árainn Mhór,0.00253168475622,0.431002565274368
2616,187007,BALLYMACWILLIAM,Baile Mhic Liam,OFFALY,Uíbh Fhailí,Leinster,657697.584757865,733926.317514388,2AE196291AEA13A3E055000000000001,12036,187007,Ballymacwilliam,0.002724804416226,0.363255883952246
2617,207045,GLENDARRAGH, ,SLIGO,Sligeach,Connacht,545654.982533632,817237.594833438,2AE196291A1E13A3E055000000000001,31074,207045,Glendarragh,0.005114867270819,0.436033308682555
2618,247091,NEW ROSS URBAN, ,WEXFORD,Loch Garman,Leinster,672088.070139631,627510.548604856,2AE196291EAC13A3E055000000000001,14002,247091,New Ross Urban,0.00019966294706,0.064096907370398
2619,157129,OWENNADORNAUN, ,MAYO,Maigh Eo,Connacht,480178.989308698,767472.180903113,3576C5999BB44152E0530100007F0280,29150/29130,157129,Owennadornaun / Bundorragha,0.009636257319804,0.642596397898318
2620,137006,BALLINALEE, ,LONGFORD,An Longfort,Leinster,624269.637470379,780405.351818615,2AE19629180913A3E055000000000001,09014,137006,Ballinalee,0.001909513747308,0.282141382738028
2621,237057,JAMESTOWN, ,WESTMEATH,An Iarmhí,Leinster,629807.264086679,745294.635955304,2AE196291BDF13A3E055000000000001,13078,237057,Jamestown,0.001933256169536,0.275056113898324
2622,157076,EMLAGH, ,MAYO,Maigh Eo,Connacht,478669.877930617,778682.448668557,2AE1962918E713A3E055000000000001,29138,157076,Emlagh,0.003586140529204,0.413495527081951
2623,268152,USHERS E, ,DUBLIN,Baile Átha Cliath,Leinster,713350.151128803,732999.792853919,2AE196291DF813A3E055000000000001,02156,268152,Ushers E,3.0811501294e-05,0.033022396776483
2624,47181,KEALKILL, ,CORK,Corcaigh,Munster,508998.280915796,556244.289443245,2AE19629212613A3E055000000000001,18040,47181,Kealkill,0.003944536289189,0.489595782882374
2625,97024,CLARA,Clárach,KILKENNY,Cill Chainnigh,Leinster,656896.555706131,656952.39266175,2AE1962923C113A3E055000000000001,07043,97024,Clara,0.002843004210639,0.302072099935426
2626,87038,FEIGHCULLEN, ,KILDARE,Cill Dara,Leinster,674545.273689298,718654.36976273,2AE1962922C313A3E055000000000001,06068,87038,Feighcullen,0.00147934126483,0.281512464858349
